fid,sub score,from_user_id,comments_count,created_date,likes_count,shares_count,to_user,AF score
100001261711300_1939439146108124,0,1349,27,2018-07-24 17:00:00.000,1352,30,100001261711300,1349
100001261711300_1939699116082127,0,2311,294,2018-07-24 17:00:00.000,1955,1938,100001261711300,2311
100001261711300_1940529252665780,0,143,6,2018-07-25 17:00:00.000,133,4,100001261711300,143
100001261711300_1940796729305699,0,1781,15,2018-07-25 17:00:00.000,1794,1,100001261711300,1781
100001261711300_1941167252601980,,1197,29,2018-07-25 17:00:00.000,1196,0,100001261711300,1197
100001261711300_1941390032579702,0,552,36,2018-07-25 17:00:00.000,912,35,100001261711300,552
100001261711300_1941667069218665,0,1556,43,2018-07-26 17:00:00.000,1561,30,100001261711300,1556
100001261711300_1942473815804657,,268,6,2018-07-26 17:00:00.000,262,77,100001261711300,268
100001261711300_1942897922428913,0,991,5,2018-07-26 17:00:00.000,1002,1,100001261711300,991
100001261711300_1942968389088533,,184,19,2018-07-26 17:00:00.000,175,13,100001261711300,184
100001261711300_1943974992321206,,1016,10,2018-07-27 17:00:00.000,1017,68,100001261711300,1016
100001261711300_1944072685644770,,340,9,2018-07-27 17:00:00.000,733,3,100001261711300,340
100001261711300_1944665972252108,,718,6,2018-07-27 17:00:00.000,726,0,100001261711300,718
100001261711300_1944711445580894,,89,2,2018-07-27 17:00:00.000,92,23,100001261711300,89
100001261711300_1945759005476138,,311,13,2018-07-28 17:00:00.000,306,0,100001261711300,311
100001261711300_1946329392085766,0,2016,29,2018-07-28 17:00:00.000,2038,7,100001261711300,2016
100001261711300_1947446788640693,,575,7,2018-07-29 17:00:00.000,578,2,100001261711300,575
100001261711300_1948158651902840,0,872,57,2018-07-29 17:00:00.000,870,9,100001261711300,872
100001261711300_1949279218457450,0,3021,38,2018-07-30 17:00:00.000,3042,1,100001261711300,3021
100001261711300_1949783901740315,0,1611,15,2018-07-30 17:00:00.000,1860,34,100001261711300,1611
100001261711300_1950753914976647,0,2206,50,2018-07-31 17:00:00.000,2200,52,100001261711300,2206
100001261711300_1951343998250972,,791,4,2018-07-31 17:00:00.000,797,1,100001261711300,791
100001261711300_1953195278065844,0,956,35,2018-08-01 17:00:00.000,954,6,100001261711300,956
100001261711300_1953228104729228,0,1519,838,2018-08-01 17:00:00.000,1461,75,100001261711300,1519
100001261711300_1954734481245257,0,431,15,2018-08-02 17:00:00.000,428,1,100001261711300,431
100001261711300_1955006481218057,0,2366,2,2018-08-02 17:00:00.000,2729,27,100001261711300,2366
100001261711300_1955956354456403,0,990,14,2018-08-03 17:00:00.000,991,6,100001261711300,990
100001261711300_1956079424444096,,607,6,2018-08-03 17:00:00.000,606,0,100001261711300,607
100001261711300_1956193281099377,,776,9,2018-08-03 17:00:00.000,864,7,100001261711300,776
100001261711300_1956749134377125,0,2252,43,2018-08-03 17:00:00.000,2268,3,100001261711300,2252
100001261711300_1956862551032450,,255,11,2018-08-03 17:00:00.000,252,18,100001261711300,255
100001261711300_1957864497598922,,1329,17,2018-08-04 17:00:00.000,1339,4,100001261711300,1329
100001261711300_1958155420903163,,148,1,2018-08-04 17:00:00.000,151,0,100001261711300,148
100001261711300_1958527334199305,0,2387,80,2018-08-04 17:00:00.000,2392,13,100001261711300,2387
100001261711300_1959607797424592,,230,31,2018-08-05 17:00:00.000,224,0,100001261711300,230
100001261711300_1959727377412634,,300,5,2018-08-05 17:00:00.000,305,1,100001261711300,300
100001261711300_1959793480739357,,147,20,2018-08-05 17:00:00.000,143,9,100001261711300,147
100001261711300_1960232217362150,0,912,2,2018-08-05 17:00:00.000,921,1,100001261711300,912
100001261711300_1960341917351180,0,2446,101,2018-08-05 17:00:00.000,2803,39,100001261711300,2446
100001261711300_1961311297254242,0,737,9,2018-08-06 17:00:00.000,733,4,100001261711300,737
100001261711300_1961551347230237,,826,169,2018-08-06 17:00:00.000,842,129,100001261711300,826
100001261711300_1961970407188331,0,2017,38,2018-08-06 17:00:00.000,2022,55,100001261711300,2017
100001261711300_1962102633841775,0,1261,157,2018-08-06 17:00:00.000,1266,63,100001261711300,1261
100001261711300_1963075400411165,0,1649,10,2018-08-07 17:00:00.000,1651,17,100001261711300,1649
100001261711300_1963286257056746,,1503,9,2018-08-07 17:00:00.000,1517,1,100001261711300,1503
100001261711300_1963394777045894,1275,1240,28,2018-08-07 17:00:00.000,1247,4,100001261711300,2515
100001261711300_1963703197015052,0,124,4,2018-08-07 17:00:00.000,123,43,100001261711300,124
100001261711300_1963882040330501,,260,3,2018-08-07 17:00:00.000,259,5,100001261711300,260
100001261711300_1964014840317221,,483,104,2018-08-07 17:00:00.000,476,7,100001261711300,483
100001261711300_1964868516898520,0,1845,54,2018-08-08 17:00:00.000,1827,114,100001261711300,1845
100001261711300_1965023583549680,0,746,28,2018-08-08 17:00:00.000,742,11,100001261711300,746
100001261711300_1965374970181208,,349,19,2018-08-08 17:00:00.000,348,0,100001261711300,349
100001261711300_1965624940156211,,1654,19,2018-08-08 17:00:00.000,1667,0,100001261711300,1654
100001261711300_1967065296678842,0,306,7,2018-08-09 17:00:00.000,305,5,100001261711300,306
100001261711300_1967327019986003,,1267,9,2018-08-09 17:00:00.000,1278,0,100001261711300,1267
100001261711300_1967534963298542,0,683,74,2018-08-09 17:00:00.000,681,44,100001261711300,683
100001261711300_1967694076615964,,208,16,2018-08-09 17:00:00.000,207,42,100001261711300,208
100001261711300_1968557779862927,,773,1,2018-08-10 17:00:00.000,787,0,100001261711300,773
100001261711300_1968672763184762,0,732,17,2018-08-10 17:00:00.000,731,10,100001261711300,732
100001261711300_1969225499796155,,618,10,2018-08-10 17:00:00.000,621,5,100001261711300,618
100001261711300_1969725219746183,0,519,13,2018-08-10 17:00:00.000,521,8,100001261711300,519
100001261711300_1970660456319326,0,1580,52,2018-08-11 17:00:00.000,1588,9,100001261711300,1580
100001261711300_1970764882975550,,115,2,2018-08-11 17:00:00.000,113,2,100001261711300,115
100001261711300_1970953116290060,0,922,17,2018-08-11 17:00:00.000,921,3,100001261711300,922
100001261711300_1973082559410449,,217,14,2018-08-12 17:00:00.000,213,7,100001261711300,217
100001261711300_1974606329258072,0,576,41,2018-08-13 17:00:00.000,572,24,100001261711300,576
100001261711300_1974870982564940,,293,20,2018-08-13 17:00:00.000,293,123,100001261711300,293
100001261711300_1976537312398307,,541,8,2018-08-14 17:00:00.000,533,0,100001261711300,541
100001261711300_1976787702373268,0,1898,42,2018-08-14 17:00:00.000,1901,6,100001261711300,1898
100001261711300_1976872515698120,0,2044,50,2018-08-14 17:00:00.000,2415,40,100001261711300,2044
100001261711300_1976994022352636,,635,7,2018-08-14 17:00:00.000,634,25,100001261711300,635
100001261711300_1978068838911821,,2116,27,2018-08-15 17:00:00.000,2116,0,100001261711300,2116
100001261711300_1978200382232000,0,890,41,2018-08-15 17:00:00.000,1066,55,100001261711300,890
100001261711300_1978576232194415,0,1401,10,2018-08-15 17:00:00.000,1402,4,100001261711300,1401
100001261711300_1978745225510849,,128,9,2018-08-15 17:00:00.000,125,6,100001261711300,128
100001261711300_1979721392079899,0,1589,41,2018-08-16 17:00:00.000,1599,4,100001261711300,1589
100001261711300_1979979065387465,,230,11,2018-08-16 17:00:00.000,226,0,100001261711300,230
100001261711300_1980351148683590,0,942,10,2018-08-16 17:00:00.000,930,6,100001261711300,942
100001261711300_1980475925337779,0,69,26,2018-08-16 17:00:00.000,6216,14,100001261711300,69
100001261711300_1981566145228757,,2001,10,2018-08-17 17:00:00.000,2012,0,100001261711300,2001
100001261711300_1981825181869520,,550,5,2018-08-17 17:00:00.000,552,1,100001261711300,550
100001261711300_1983786198340085,,587,3,2018-08-18 17:00:00.000,589,3,100001261711300,587
100001261711300_1984153211636717,0,1511,68,2018-08-18 17:00:00.000,1511,42,100001261711300,1511
100001261711300_1985254558193249,0,2979,175,2018-08-19 17:00:00.000,9831,194,100001261711300,2979
100001261711300_1985807164804655,0,2447,43,2018-08-19 17:00:00.000,2465,2,100001261711300,2447
100001261711300_1985877284797643,,190,37,2018-08-19 17:00:00.000,184,56,100001261711300,190
100001261711300_1986977591354279,,472,9,2018-08-20 17:00:00.000,468,1,100001261711300,472
100001261711300_1987525577966147,0,384,24,2018-08-20 17:00:00.000,374,31,100001261711300,384
100001261711300_1987646491287389,,116,20,2018-08-20 17:00:00.000,111,8,100001261711300,116
100001261711300_1988670994518272,,173,14,2018-08-21 17:00:00.000,168,38,100001261711300,173
100001261711300_1989221284463243,0,4126,10,2018-08-21 17:00:00.000,4149,5,100001261711300,4126
100001261711300_1989436471108391,0,1392,45,2018-08-21 17:00:00.000,1480,17,100001261711300,1392
100001261711300_1990420064343365,0,846,44,2018-08-22 17:00:00.000,807,106,100001261711300,846
100001261711300_1990574717661233,0,567,4,2018-08-22 17:00:00.000,572,4,100001261711300,567
100001261711300_1991336357585069,,2892,56,2018-08-22 17:00:00.000,2920,1,100001261711300,2892
100001261711300_1992312554154116,,948,25,2018-08-23 17:00:00.000,952,1,100001261711300,948
100001261711300_1992504337468271,,44,1,2018-08-23 17:00:00.000,44,1,100001261711300,44
100001261711300_1993107510741287,0,1452,94,2018-08-23 17:00:00.000,1450,69,100001261711300,1452
100001261711300_1994104527308252,,652,9,2018-08-24 17:00:00.000,652,1,100001261711300,652
100001261711300_1994854083899963,0,370,12,2018-08-24 17:00:00.000,357,32,100001261711300,370
100001261711300_1995615977157107,0,97,4,2018-08-25 17:00:00.000,95,4,100001261711300,97
100001261711300_1996934903691881,,1024,4,2018-08-26 17:00:00.000,1036,2,100001261711300,1024
100001261711300_1997375096981195,0,3807,9,2018-08-26 17:00:00.000,3836,7,100001261711300,3807
100001261711300_1998047833580588,,440,18,2018-08-27 17:00:00.000,442,1,100001261711300,440
100001261711300_1998143613571010,,2812,26,2018-08-27 17:00:00.000,12077,100,100001261711300,2812
100001261711300_1998276613557710,0,1110,25,2018-08-27 17:00:00.000,1117,14,100001261711300,1110
100001261711300_1998440473541324,,977,10,2018-08-27 17:00:00.000,976,24,100001261711300,977
100001261711300_1998557276862977,0,800,25,2018-08-27 17:00:00.000,1265,2,100001261711300,800
100001261711300_1999158753469496,,280,50,2018-08-28 17:00:00.000,286,139,100001261711300,280
100001261711300_1999359186782786,,306,2,2018-08-28 17:00:00.000,309,1,100001261711300,306
100001261711300_1999528533432518,,1453,25,2018-08-28 17:00:00.000,1460,1,100001261711300,1453
100001261711300_2000422190009819,0,1072,35,2018-08-29 17:00:00.000,1066,42,100001261711300,1072
100001261711300_2000674146651290,,237,11,2018-08-29 17:00:00.000,231,1,100001261711300,237
100001261711300_2000865049965533,,285,2,2018-08-29 17:00:00.000,285,0,100001261711300,285
100001261711300_2000936539958384,0,1855,64,2018-08-29 17:00:00.000,2079,15,100001261711300,1855
100001261711300_2001056213279750,0,475,20,2018-08-29 17:00:00.000,471,9,100001261711300,475
100001261711300_2001607939891244,,1423,32,2018-08-30 17:00:00.000,1418,1,100001261711300,1423
100001261711300_2001717456546959,0,763,1,2018-08-30 17:00:00.000,761,42,100001261711300,763
100001261711300_2002120279840010,0,243,9,2018-08-30 17:00:00.000,235,39,100001261711300,243
100001261711300_2002221693163202,0,1995,73,2018-08-30 17:00:00.000,1986,79,100001261711300,1995
100001261711300_2002790153106356,,832,7,2018-08-31 17:00:00.000,839,1,100001261711300,832
100001261711300_2002989399753098,0,3323,58,2018-08-31 17:00:00.000,3343,11,100001261711300,3323
100001261711300_2004172119634826,,523,6,2018-09-01 17:00:00.000,524,0,100001261711300,523
100001261711300_2004550429596995,,739,3,2018-09-01 17:00:00.000,745,0,100001261711300,739
100001261711300_2006024922782879,,2809,10,2018-09-02 17:00:00.000,2818,2,100001261711300,2809
100001261711300_2006798226038882,0,2850,177,2018-09-03 17:00:00.000,2685,641,100001261711300,2850
100001261711300_2006911422694229,,241,34,2018-09-03 17:00:00.000,240,119,100001261711300,241
100001261711300_2007211445997560,,383,4,2018-09-03 17:00:00.000,383,7,100001261711300,383
100001261711300_2007925189259519,0,124,4,2018-09-04 17:00:00.000,117,18,100001261711300,124
100001261711300_2008017515916953,0,1505,10,2018-09-04 17:00:00.000,1512,16,100001261711300,1505
100001261711300_2008137679238270,0,257,17,2018-09-04 17:00:00.000,246,166,100001261711300,257
100001261711300_2008448519207186,,1419,8,2018-09-04 17:00:00.000,1424,4,100001261711300,1419
100001261711300_2009184565800248,,262,88,2018-09-05 17:00:00.000,255,72,100001261711300,262
100001261711300_2009438492441522,,1305,10,2018-09-05 17:00:00.000,1306,0,100001261711300,1305
100001261711300_2010440869007951,0,1324,57,2018-09-06 17:00:00.000,1285,92,100001261711300,1324
100001261711300_2010560718995966,0,1978,10,2018-09-06 17:00:00.000,1990,1,100001261711300,1978
100001261711300_2010987258953312,0,1887,29,2018-09-06 17:00:00.000,1900,3,100001261711300,1887
100001261711300_2011851162200255,,461,9,2018-09-07 17:00:00.000,458,4,100001261711300,461
100001261711300_2012072288844809,,974,10,2018-09-07 17:00:00.000,977,0,100001261711300,974
100001261711300_2012182178833820,0,92,17,2018-09-07 17:00:00.000,6262,11,100001261711300,92
100001261711300_2013028445415860,0,1001,8,2018-09-08 17:00:00.000,1010,3,100001261711300,1001
100001261711300_2013361292049242,,1408,9,2018-09-08 17:00:00.000,1418,0,100001261711300,1408
100001261711300_2013466622038709,0,1543,80,2018-09-08 17:00:00.000,1542,81,100001261711300,1543
100001261711300_2014326708619367,,109,8,2018-09-09 17:00:00.000,106,28,100001261711300,109
100001261711300_2014750388576999,0,471,17,2018-09-09 17:00:00.000,470,13,100001261711300,471
100001261711300_2015702995148405,0,1648,8,2018-09-10 17:00:00.000,1630,95,100001261711300,1648
100001261711300_2016036421781729,0,687,22,2018-09-10 17:00:00.000,694,4,100001261711300,687
100001261711300_2016707295047975,,221,13,2018-09-11 17:00:00.000,217,2,100001261711300,221
100001261711300_2017053058346732,0,1374,107,2018-09-11 17:00:00.000,1350,136,100001261711300,1374
100001261711300_2017160305002674,,188,10,2018-09-11 17:00:00.000,182,5,100001261711300,188
100001261711300_2017267308325307,0,1598,50,2018-09-11 17:00:00.000,2077,26,100001261711300,1598
100001261711300_2018088941576477,,181,28,2018-09-12 17:00:00.000,181,73,100001261711300,181
100001261711300_2018242104894494,,203,12,2018-09-12 17:00:00.000,199,0,100001261711300,203
100001261711300_2018451131540258,0,1859,33,2018-09-12 17:00:00.000,2804,60,100001261711300,1859
100001261711300_2019164771468894,0,364,42,2018-09-13 17:00:00.000,354,31,100001261711300,364
100001261711300_2019548434763861,,267,8,2018-09-13 17:00:00.000,261,0,100001261711300,267
100001261711300_2019661288085909,,1636,0,2018-09-13 17:00:00.000,1983,3,100001261711300,1636
100001261711300_2019758581409513,0,991,10,2018-09-13 17:00:00.000,1099,3,100001261711300,991
100001261711300_2020391191346252,0,104,3,2018-09-14 17:00:00.000,103,19,100001261711300,104
100001261711300_2020559071329464,,738,18,2018-09-14 17:00:00.000,739,0,100001261711300,738
100001261711300_2020995257952512,,707,9,2018-09-14 17:00:00.000,703,0,100001261711300,707
100001261711300_2021120567939981,0,243,6,2018-09-14 17:00:00.000,240,8,100001261711300,243
100001261711300_2021856384533066,,223,37,2018-09-15 17:00:00.000,207,5,100001261711300,223
100001261711300_2022424471142924,0,242,11,2018-09-15 17:00:00.000,234,2,100001261711300,242
100001261711300_2023100347742003,,578,5,2018-09-16 17:00:00.000,579,0,100001261711300,578
100001261711300_2023489341036437,,648,19,2018-09-16 17:00:00.000,649,7,100001261711300,648
100001261711300_2024260560959315,,277,2,2018-09-17 17:00:00.000,333,8,100001261711300,277
100001261711300_2024533297598708,0,2247,79,2018-09-17 17:00:00.000,2254,267,100001261711300,2247
100001261711300_2024786260906745,0,1175,126,2018-09-17 17:00:00.000,1142,87,100001261711300,1175
100001261711300_2025595400825831,,606,5,2018-09-18 17:00:00.000,662,4,100001261711300,606
100001261711300_2025752750810096,0,1235,9,2018-09-18 17:00:00.000,1236,3,100001261711300,1235
100001261711300_2025780840807287,0,172,22,2018-09-18 17:00:00.000,158,1,100001261711300,172
100001261711300_2026033634115341,,365,4,2018-09-18 17:00:00.000,421,5,100001261711300,365
100001261711300_2026078877444150,,464,40,2018-09-18 17:00:00.000,467,1,100001261711300,464
100001261711300_2026889400696431,,770,84,2018-09-19 17:00:00.000,760,108,100001261711300,770
100001261711300_2026964424022262,0,760,16,2018-09-19 17:00:00.000,753,4,100001261711300,760
100001261711300_2027133034005401,0,197,11,2018-09-19 17:00:00.000,195,20,100001261711300,197
100001261711300_2027321257319912,0,313,31,2018-09-19 17:00:00.000,308,11,100001261711300,313
100001261711300_2027362023982502,0,1588,59,2018-09-19 17:00:00.000,1777,20,100001261711300,1588
100001261711300_2028129250572446,0,595,30,2018-09-20 17:00:00.000,591,10,100001261711300,595
100001261711300_2028308120554559,0,1013,8,2018-09-20 17:00:00.000,1009,15,100001261711300,1013
100001261711300_2028746240510747,0,548,4,2018-09-20 17:00:00.000,599,10,100001261711300,548
100001261711300_2029505530434818,0,2533,10,2018-09-21 17:00:00.000,2540,1,100001261711300,2533
100001261711300_2029871037064934,0,283,27,2018-09-21 17:00:00.000,267,31,100001261711300,283
100001261711300_2029929350392436,0,770,8,2018-09-21 17:00:00.000,757,110,100001261711300,770
100001261711300_2031952520190119,,113,6,2018-09-23 17:00:00.000,109,7,100001261711300,113
100001261711300_2032101190175252,,972,42,2018-09-23 17:00:00.000,977,3,100001261711300,972
100001261711300_2032442970141074,,1515,17,2018-09-23 17:00:00.000,1523,1,100001261711300,1515
100001261711300_2033290120056359,0,500,29,2018-09-24 17:00:00.000,477,41,100001261711300,500
100001261711300_2033770920008279,0,933,40,2018-09-24 17:00:00.000,942,29,100001261711300,933
100001261711300_2034562966595741,0,2009,85,2018-09-25 17:00:00.000,1941,340,100001261711300,2009
100001261711300_2034764556575582,0,156,4,2018-09-25 17:00:00.000,149,26,100001261711300,156
100001261711300_2034892476562790,0,980,319,2018-09-25 17:00:00.000,940,204,100001261711300,980
100001261711300_2035719519813419,0,914,19,2018-09-26 17:00:00.000,912,87,100001261711300,914
100001261711300_2036172366434801,,1409,9,2018-09-26 17:00:00.000,1416,1,100001261711300,1409
100001261711300_2036281459757225,0,2058,10,2018-09-26 17:00:00.000,3590,100,100001261711300,2058
100001261711300_2037071343011570,0,2695,67,2018-09-27 17:00:00.000,2704,29,100001261711300,2695
100001261711300_2037261262992578,,694,16,2018-09-27 17:00:00.000,685,3,100001261711300,694
100001261711300_2037373626314675,0,928,10,2018-09-27 17:00:00.000,927,6,100001261711300,928
100001261711300_2037500446301993,,731,15,2018-09-27 17:00:00.000,778,3,100001261711300,731
100001261711300_2037613399624031,0,970,19,2018-09-27 17:00:00.000,1024,17,100001261711300,970
100001261711300_2038392952879409,0,1852,179,2018-09-28 17:00:00.000,1886,98,100001261711300,1852
100001261711300_2038587966193241,0,3564,10,2018-09-28 17:00:00.000,3579,7,100001261711300,3564
100001261711300_2038796296172408,0,1327,10,2018-09-28 17:00:00.000,1335,20,100001261711300,1327
100001261711300_2039019099483461,0,767,25,2018-09-28 17:00:00.000,764,15,100001261711300,767
100001261711300_2039557392762965,,1581,164,2018-09-29 17:00:00.000,1634,67,100001261711300,1581
100001261711300_2039695786082459,0,676,421,2018-09-29 17:00:00.000,661,44,100001261711300,676
100001261711300_2040067756045262,,207,12,2018-09-29 17:00:00.000,200,3,100001261711300,207
100001261711300_2040150372703667,0,343,13,2018-09-29 17:00:00.000,354,7,100001261711300,343
100001261711300_2040960459289325,,327,94,2018-09-30 17:00:00.000,313,3,100001261711300,327
100001261711300_2041274215924616,0,2506,10,2018-09-30 17:00:00.000,2524,10,100001261711300,2506
100001261711300_2041387085913329,0,1307,29,2018-09-30 17:00:00.000,1333,16,100001261711300,1307
100001261711300_2042156695836368,0,2527,10,2018-10-01 17:00:00.000,2541,15,100001261711300,2527
100001261711300_2043559315696106,0,205,13,2018-10-02 17:00:00.000,192,8,100001261711300,205
100001261711300_2044863295565708,0,1027,31,2018-10-03 17:00:00.000,1028,3,100001261711300,1027
100001261711300_2045332148852156,0,726,292,2018-10-03 17:00:00.000,719,1458,100001261711300,726
100001261711300_2045407255511312,0,770,10,2018-10-03 17:00:00.000,764,101,100001261711300,770
100001261711300_2046132912105413,0,638,6,2018-10-04 17:00:00.000,636,1,100001261711300,638
100001261711300_2047898011928903,0,3128,56,2018-10-05 17:00:00.000,3135,38,100001261711300,3128
100001261711300_2048077255244312,,406,67,2018-10-05 17:00:00.000,402,1,100001261711300,406
100001261711300_2048930025159035,,1349,10,2018-10-06 17:00:00.000,1346,2,100001261711300,1349
100001261711300_2049039461814758,,140,11,2018-10-06 17:00:00.000,137,3,100001261711300,140
100001261711300_2049550971763607,,578,3,2018-10-06 17:00:00.000,584,0,100001261711300,578
100001261711300_2050286798356691,0,720,545,2018-10-07 17:00:00.000,723,208,100001261711300,720
100001261711300_2051572098228161,0,496,26,2018-10-08 17:00:00.000,498,9,100001261711300,496
100001261711300_2051667321551972,,164,29,2018-10-08 17:00:00.000,154,4,100001261711300,164
100001261711300_2051931351525569,,332,14,2018-10-08 17:00:00.000,325,2,100001261711300,332
100001261711300_2052967921421912,,826,9,2018-10-09 17:00:00.000,834,2,100001261711300,826
100001261711300_2053151088070262,,332,26,2018-10-09 17:00:00.000,332,0,100001261711300,332
100001261711300_2053531014698936,0,2302,94,2018-10-09 17:00:00.000,2318,28,100001261711300,2302
100001261711300_2053616601357044,,442,104,2018-10-09 17:00:00.000,488,8,100001261711300,442
100001261711300_2054292697956101,,4885,117,2018-10-10 17:00:00.000,4922,4,100001261711300,4885
100001261711300_2054839077901463,0,764,263,2018-10-10 17:00:00.000,755,174,100001261711300,764
100001261711300_2054930881225616,0,495,182,2018-10-10 17:00:00.000,486,105,100001261711300,495
100001261711300_2055076897877681,,995,6,2018-10-10 17:00:00.000,996,0,100001261711300,995
100001261711300_2055666131152091,0,2299,56,2018-10-11 17:00:00.000,2297,129,100001261711300,2299
100001261711300_2055819511136753,0,194,18,2018-10-11 17:00:00.000,185,12,100001261711300,194
100001261711300_2056160101102694,,99,4,2018-10-11 17:00:00.000,101,4,100001261711300,99
100001261711300_2056330497752321,,1747,183,2018-10-11 17:00:00.000,1754,31,100001261711300,1747
100001261711300_2056935784358459,,329,4,2018-10-12 17:00:00.000,330,1,100001261711300,329
100001261711300_2057530720965632,0,599,79,2018-10-12 17:00:00.000,578,84,100001261711300,599
100001261711300_2057714914280546,,3748,10,2018-10-12 17:00:00.000,3774,7,100001261711300,3748
100001261711300_2058372077548163,,187,16,2018-10-13 17:00:00.000,162,0,100001261711300,187
100001261711300_2058589124193125,0,2599,10,2018-10-13 17:00:00.000,2613,3,100001261711300,2599
100001261711300_2058983337487037,0,812,286,2018-10-13 17:00:00.000,808,185,100001261711300,812
100001261711300_2059781900740514,0,1075,57,2018-10-14 17:00:00.000,1077,435,100001261711300,1075
100001261711300_2059920230726681,,179,9,2018-10-14 17:00:00.000,171,24,100001261711300,179
100001261711300_2061006327284738,,57,1,2018-10-15 17:00:00.000,58,2,100001261711300,57
100001261711300_2061201387265232,0,298,47,2018-10-15 17:00:00.000,294,10,100001261711300,298
100001261711300_2061374520581252,,753,15,2018-10-15 17:00:00.000,754,0,100001261711300,753
100001261711300_2061628653889172,,281,6,2018-10-15 17:00:00.000,284,3,100001261711300,281
100001261711300_2062359597149411,0,795,33,2018-10-16 17:00:00.000,792,9,100001261711300,795
100001261711300_2062816833770354,,1158,24,2018-10-16 17:00:00.000,1167,4,100001261711300,1158
100001261711300_2063820553669982,,766,11,2018-10-17 17:00:00.000,767,0,100001261711300,766
100001261711300_2064093660309338,0,1300,10,2018-10-17 17:00:00.000,1299,1,100001261711300,1300
100001261711300_2064165040302200,,304,34,2018-10-17 17:00:00.000,306,68,100001261711300,304
100001261711300_2064242286961142,0,537,20,2018-10-17 17:00:00.000,718,42,100001261711300,537
100001261711300_2064952290223475,0,505,13,2018-10-18 17:00:00.000,501,13,100001261711300,505
100001261711300_2065138240204880,0,230,32,2018-10-18 17:00:00.000,230,45,100001261711300,230
100001261711300_2065483706837000,,290,3,2018-10-18 17:00:00.000,292,173,100001261711300,290
100001261711300_2065653613486676,0,70,9,2018-10-18 17:00:00.000,69,3,100001261711300,70
100001261711300_2066361190082585,0,2621,67,2018-10-19 17:00:00.000,2642,113,100001261711300,2621
100001261711300_2066543593397678,0,397,9,2018-10-19 17:00:00.000,506,111,100001261711300,397
100001261711300_2066584130060291,,83,2,2018-10-19 17:00:00.000,82,13,100001261711300,83
100001261711300_2069408996444471,,232,6,2018-10-21 17:00:00.000,232,2,100001261711300,232
100001261711300_2069697839748920,,2141,24,2018-10-21 17:00:00.000,2164,2,100001261711300,2141
100001261711300_2069847319733972,0,625,33,2018-10-21 17:00:00.000,613,35,100001261711300,625
100001261711300_2070651256320245,,87,4,2018-10-22 17:00:00.000,85,4,100001261711300,87
100001261711300_2071052132946824,,47,0,2018-10-22 17:00:00.000,48,0,100001261711300,47
100001261711300_2071183782933659,0,581,16,2018-10-22 17:00:00.000,571,7,100001261711300,581
100001261711300_2072013542850683,0,1321,10,2018-10-23 17:00:00.000,5291,304,100001261711300,1321
100001261711300_2072627809455923,,321,4,2018-10-23 17:00:00.000,322,1,100001261711300,321
100001261711300_2073402349378469,0,1091,139,2018-10-24 17:00:00.000,1058,75,100001261711300,1091
100001261711300_2073557486029622,,366,20,2018-10-24 17:00:00.000,363,63,100001261711300,366
100001261711300_2074002745985096,,467,8,2018-10-24 17:00:00.000,462,16,100001261711300,467
100001261711300_2074833699235334,0,329,74,2018-10-25 17:00:00.000,319,10,100001261711300,329
100001261711300_2075049022547135,,547,3,2018-10-25 17:00:00.000,551,1,100001261711300,547
100001261711300_2075089679209736,,2318,60,2018-10-25 17:00:00.000,2328,0,100001261711300,2318
100001261711300_2075224269196277,2,1683,48,2018-10-25 17:00:00.000,1629,220,100001261711300,1685
100001261711300_2075323659186338,0,521,10,2018-10-25 17:00:00.000,515,43,100001261711300,521
100001261711300_2076471012404936,,903,5,2018-10-26 17:00:00.000,908,0,100001261711300,903
100001261711300_2076848369033867,0,1039,19,2018-10-26 17:00:00.000,1045,21,100001261711300,1039
100001261711300_2076934945691876,0,1506,82,2018-10-26 17:00:00.000,1496,116,100001261711300,1506
100001261711300_2077202008998503,,183,8,2018-10-26 17:00:00.000,178,23,100001261711300,183
100001261711300_2077970892254948,,893,35,2018-10-27 17:00:00.000,906,87,100001261711300,893
100001261711300_2078735672178470,0,1000,20,2018-10-27 17:00:00.000,1000,31,100001261711300,1000
100001261711300_2080821028636601,0,563,10,2018-10-28 17:00:00.000,549,5,100001261711300,563
100001261711300_2080984311953606,,213,3,2018-10-28 17:00:00.000,211,2,100001261711300,213
100001261711300_2081732348545469,0,1612,36,2018-10-28 17:00:00.000,1614,65,100001261711300,1612
100001261711300_2084441074941263,,1019,27,2018-10-29 17:00:00.000,1015,5,100001261711300,1019
100001261711300_2086023471449690,0,2706,10,2018-10-30 17:00:00.000,2722,4,100001261711300,2706
100001261711300_2086414751410562,,723,23,2018-10-30 17:00:00.000,717,111,100001261711300,723
100001261711300_2086726481379389,0,2277,7,2018-10-30 17:00:00.000,2273,69,100001261711300,2277
100001261711300_2086813134704057,1724,1354,367,2018-10-30 17:00:00.000,1357,624,100001261711300,3078
100001261711300_2087706501281387,,233,20,2018-10-31 17:00:00.000,235,127,100001261711300,233
100001261711300_2089117994473571,,513,10,2018-11-01 17:00:00.000,508,1,100001261711300,513
100001261711300_2089215074463863,,1459,8,2018-11-01 17:00:00.000,1470,1,100001261711300,1459
100001261711300_2090643737654330,0,1920,22,2018-11-02 17:00:00.000,1929,16,100001261711300,1920
100001261711300_2090710734314297,0,1956,929,2018-11-02 17:00:00.000,1711,637,100001261711300,1956
